signature_profile,hash_algorithm,bucket,benchmark_scenario,storage_state_label,measured_runs_total,measured_runs_success,measured_runs_failed,scenario_success_rate,verify_applicable_runs,verify_ok_runs,verify_applicable_success_rate,verify_success_rate,server_telemetry_configured,server_telemetry_coverage,setup_upload_ms_median,setup_upload_ms_iqr,setup_upload_ms_p95,setup_upload_ms_ci95_low,setup_upload_ms_ci95_high,setup_process_ms_median,setup_process_ms_iqr,setup_process_ms_p95,setup_process_ms_ci95_low,setup_process_ms_ci95_high,upload_ms_median,upload_ms_iqr,upload_ms_p95,upload_ms_ci95_low,upload_ms_ci95_high,process_ms_median,process_ms_iqr,process_ms_p95,process_ms_ci95_low,process_ms_ci95_high,verify_ms_median,verify_ms_iqr,verify_ms_p95,verify_ms_ci95_low,verify_ms_ci95_high,total_ms_median,total_ms_iqr,total_ms_p95,total_ms_ci95_low,total_ms_ci95_high,server_process_gateway_ms_median,server_process_gateway_ms_iqr,server_process_gateway_ms_p95,server_process_gateway_ms_ci95_low,server_process_gateway_ms_ci95_high,server_verify_gateway_ms_median,server_verify_gateway_ms_iqr,server_verify_gateway_ms_p95,server_verify_gateway_ms_ci95_low,server_verify_gateway_ms_ci95_high,server_hash_ms_median,server_hash_ms_iqr,server_hash_ms_p95,server_hash_ms_ci95_low,server_hash_ms_ci95_high,server_rsa_sign_ms_median,server_rsa_sign_ms_iqr,server_rsa_sign_ms_p95,server_rsa_sign_ms_ci95_low,server_rsa_sign_ms_ci95_high,server_eddsa_sign_ms_median,server_eddsa_sign_ms_iqr,server_eddsa_sign_ms_p95,server_eddsa_sign_ms_ci95_low,server_eddsa_sign_ms_ci95_high,server_ecdsa_sign_ms_median,server_ecdsa_sign_ms_iqr,server_ecdsa_sign_ms_p95,server_ecdsa_sign_ms_ci95_low,server_ecdsa_sign_ms_ci95_high,server_hmac_sign_ms_median,server_hmac_sign_ms_iqr,server_hmac_sign_ms_p95,server_hmac_sign_ms_ci95_low,server_hmac_sign_ms_ci95_high,server_ml_dsa_sign_ms_median,server_ml_dsa_sign_ms_iqr,server_ml_dsa_sign_ms_p95,server_ml_dsa_sign_ms_ci95_low,server_ml_dsa_sign_ms_ci95_high,server_slh_dsa_sign_ms_median,server_slh_dsa_sign_ms_iqr,server_slh_dsa_sign_ms_p95,server_slh_dsa_sign_ms_ci95_low,server_slh_dsa_sign_ms_ci95_high,server_fn_dsa_sign_ms_median,server_fn_dsa_sign_ms_iqr,server_fn_dsa_sign_ms_p95,server_fn_dsa_sign_ms_ci95_low,server_fn_dsa_sign_ms_ci95_high,server_eddsa_verify_ms_median,server_eddsa_verify_ms_iqr,server_eddsa_verify_ms_p95,server_eddsa_verify_ms_ci95_low,server_eddsa_verify_ms_ci95_high,server_ecdsa_verify_ms_median,server_ecdsa_verify_ms_iqr,server_ecdsa_verify_ms_p95,server_ecdsa_verify_ms_ci95_low,server_ecdsa_verify_ms_ci95_high,server_hmac_verify_ms_median,server_hmac_verify_ms_iqr,server_hmac_verify_ms_p95,server_hmac_verify_ms_ci95_low,server_hmac_verify_ms_ci95_high,server_ml_dsa_verify_ms_median,server_ml_dsa_verify_ms_iqr,server_ml_dsa_verify_ms_p95,server_ml_dsa_verify_ms_ci95_low,server_ml_dsa_verify_ms_ci95_high,server_slh_dsa_verify_ms_median,server_slh_dsa_verify_ms_iqr,server_slh_dsa_verify_ms_p95,server_slh_dsa_verify_ms_ci95_low,server_slh_dsa_verify_ms_ci95_high,server_fn_dsa_verify_ms_median,server_fn_dsa_verify_ms_iqr,server_fn_dsa_verify_ms_p95,server_fn_dsa_verify_ms_ci95_low,server_fn_dsa_verify_ms_ci95_high,server_verify_ms_median,server_verify_ms_iqr,server_verify_ms_p95,server_verify_ms_ci95_low,server_verify_ms_ci95_high,server_total_ms_median,server_total_ms_iqr,server_total_ms_p95,server_total_ms_ci95_low,server_total_ms_ci95_high,manifest_size_median,manifest_size_iqr,manifest_size_p95,manifest_size_ci95_low,manifest_size_ci95_high,manifest_core_bytes_median,manifest_core_bytes_iqr,manifest_core_bytes_p95,manifest_core_bytes_ci95_low,manifest_core_bytes_ci95_high,manifest_core_cbor_bytes_median,manifest_core_cbor_bytes_iqr,manifest_core_cbor_bytes_p95,manifest_core_cbor_bytes_ci95_low,manifest_core_cbor_bytes_ci95_high,manifest_envelope_bytes_median,manifest_envelope_bytes_iqr,manifest_envelope_bytes_p95,manifest_envelope_bytes_ci95_low,manifest_envelope_bytes_ci95_high,rsa_signature_bytes_median,rsa_signature_bytes_iqr,rsa_signature_bytes_p95,rsa_signature_bytes_ci95_low,rsa_signature_bytes_ci95_high,eddsa_signature_bytes_median,eddsa_signature_bytes_iqr,eddsa_signature_bytes_p95,eddsa_signature_bytes_ci95_low,eddsa_signature_bytes_ci95_high,ecdsa_signature_bytes_median,ecdsa_signature_bytes_iqr,ecdsa_signature_bytes_p95,ecdsa_signature_bytes_ci95_low,ecdsa_signature_bytes_ci95_high,hmac_signature_bytes_median,hmac_signature_bytes_iqr,hmac_signature_bytes_p95,hmac_signature_bytes_ci95_low,hmac_signature_bytes_ci95_high,ml_dsa_signature_bytes_median,ml_dsa_signature_bytes_iqr,ml_dsa_signature_bytes_p95,ml_dsa_signature_bytes_ci95_low,ml_dsa_signature_bytes_ci95_high,slh_dsa_signature_bytes_median,slh_dsa_signature_bytes_iqr,slh_dsa_signature_bytes_p95,slh_dsa_signature_bytes_ci95_low,slh_dsa_signature_bytes_ci95_high,fn_dsa_signature_bytes_median,fn_dsa_signature_bytes_iqr,fn_dsa_signature_bytes_p95,fn_dsa_signature_bytes_ci95_low,fn_dsa_signature_bytes_ci95_high,signature_size_median,signature_size_iqr,signature_size_p95,signature_size_ci95_low,signature_size_ci95_high,manifest_overhead_pct_median,manifest_overhead_pct_iqr,manifest_overhead_pct_p95,manifest_overhead_pct_ci95_low,manifest_overhead_pct_ci95_high,signature_overhead_pct_median,signature_overhead_pct_iqr,signature_overhead_pct_p95,signature_overhead_pct_ci95_low,signature_overhead_pct_ci95_high,storage_amplification_median,storage_amplification_iqr,storage_amplification_p95,storage_amplification_ci95_low,storage_amplification_ci95_high,client_total_mib_s_median,client_total_mib_s_iqr,client_total_mib_s_p95,client_total_mib_s_ci95_low,client_total_mib_s_ci95_high,server_hash_mib_s_median,server_hash_mib_s_iqr,server_hash_mib_s_p95,server_hash_mib_s_ci95_low,server_hash_mib_s_ci95_high,server_verify_mib_s_median,server_verify_mib_s_iqr,server_verify_mib_s_p95,server_verify_mib_s_ci95_low,server_verify_mib_s_ci95_high,server_total_mib_s_median,server_total_mib_s_iqr,server_total_mib_s_p95,server_total_mib_s_ci95_low,server_total_mib_s_ci95_high,ratio_vs_rsa_pss_total_median,ratio_vs_rsa_pss_server_total_median
rsa_pss,blake3,10KB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,1.558049,0.24824299999999977,2.0491394999999994,1.53451,1.630912,24.262453,0.7635107499999982,25.25481465,24.120674,24.392135,1.558049,0.24824299999999977,2.0491394999999994,1.53451,1.630912,24.262453,0.7635107499999982,25.25481465,24.120674,24.392135,,,,,,25.816863999999995,0.7207292500000015,27.12104965,25.71738,26.018627,19.74588,0.6137487499999992,20.56969445,19.674587000000002,19.823394999999998,,,,,,0.161502,0.03875974999999998,0.2097175,0.157636,0.168476,4.76718,0.2983374999999997,5.24506205,4.709212,4.819248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74588,0.6137487499999992,20.56969445,19.674587000000002,19.823394999999998,1669.0,0.0,1671.0,1669.0,1669.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,384.0,0.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.0,384.0,384.0,384.0,16.298828125,0.0,16.318359375,16.298828125,16.298828125,3.75,0.0,3.75,3.75,3.75,1.16298828125,0.0,1.16318359375,1.16298828125,1.16298828125,0.3782654227995269,0.01052882296123192,0.5162914500537586,0.3753320649855967,0.3795898944737028,60.46827329466866,14.531537982284505,75.67820969376805,57.964487523445484,61.95047451089852,,,,,,0.4945651954181925,0.01531577304899523,0.7621091269201441,0.49263040955910664,0.49634898078604345,,
slh_dsa,blake3,10KB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,1.6031945,0.2934325000000002,2.10863875,1.553928,1.687769,1616.170232,9.617261249999956,1630.4103124,1614.759965,1617.8054864874998,1.6031945,0.2934325000000002,2.10863875,1.553928,1.687769,1616.170232,9.617261249999956,1630.4103124,1614.759965,1617.8054864874998,,,,,,1617.9879409999999,9.799279500000011,1631.9121866,1616.2836750000001,1619.3776048874997,1611.219009,9.345303000000285,1624.92045065,1609.874939,1613.029274,,,,,,0.168782,0.03782024999999997,0.21383264999999999,0.157946,0.17544354999999998,,,,,,,,,,,,,,,,,,,,,,,,,,1594.357909,9.397077750000108,1608.1097331,1593.0836659375,1596.403555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.219009,9.345303000000285,1624.92045065,1609.874939,1613.029274,11632.0,0.0,11634.0,11632.0,11632.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,113.59375,0.0,113.61328125000001,113.59375,113.59375,76.69921875,0.0,76.69921875,76.69921875,76.69921875,2.1359375,0.0,2.1361328125,2.1359375,2.1359375,0.006035659963574842,0.00003653822152599028,0.006072424371669154,0.006029491229552764,0.006041562008805068,57.859820846568404,13.157593290830988,74.50598397756634,55.36037210673409,61.77373789440253,,,,,,0.006061016509045889,0.000035119741175562887,0.006106198871347254,0.006054214363873969,0.006065720690279021,62.67174591770713,81.5977312229184
ecdsa,blake3,10MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,85.5934605,25.50888825,109.0927817,81.875462,87.884647,57.0071395,3.1552245000000028,60.209917000000004,56.292243,57.3138699375,85.5934605,25.50888825,109.0927817,81.875462,87.884647,57.0071395,3.1552245000000028,60.209917000000004,56.292243,57.3138699375,,,,,,141.188916,26.72277625000001,166.43534030000004,137.21766200000002,144.855208,52.553079,3.124832750000003,55.722149449999996,51.806573,52.83452814999999,,,,,,35.394335999999996,2.3357832499999986,37.457495050000006,35.048176,35.736303899999996,,,,,,,,,,,0.5963485,0.1535422500000001,0.7034296,0.5816881,0.64132655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.553079,3.124832750000003,55.722149449999996,51.806573,52.83452814999999,1253.0,2.0,1255.0,1253.0,1253.0,494.0,0.0,494.0,494.0,494.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,0.011949539184570312,0.000019073486328125,0.011968612670898438,0.011949539184570312,0.011949539184570312,0.0006580352783203125,0.0000286102294921875,0.0006866455078125,0.0006580352783203125,0.0006580352783203125,1.0001194953918457,1.9073486323684108e-7,1.000119686126709,1.0001194953918457,1.0001194953918457,70.82709288382635,14.327929192142989,86.2163012691512,69.03445266531251,72.78725770641567,282.53108090105644,18.782355333598048,315.0835223494417,279.76706146834846,285.3215528248888,,,,,,190.28381293743297,11.432108494126538,215.13909122847176,189.26847017058878,192.88796561401963,0.9673976108672194,0.9170567215822037
eddsa,blake3,10MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,83.18325899999999,27.572527749999992,107.33480254999999,80.2134719,86.778833,56.6203715,2.8587434999999957,59.94127065,56.155703,56.974586,83.18325899999999,27.572527749999992,107.33480254999999,80.2134719,86.778833,56.6203715,2.8587434999999957,59.94127065,56.155703,56.974586,,,,,,138.544083,25.256003750000005,160.988759,134.810855,143.46724899999998,52.278293500000004,2.9131682499999982,55.02718689999999,51.597952,52.587017,,,,,,35.141461500000005,2.6808624999999964,37.29902835000001,34.779132,35.540249,,,,,,0.278292,0.041392750000000034,0.35104905000000003,0.271779,0.286748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.278293500000004,2.9131682499999982,55.02718689999999,51.597952,52.587017,1244.0,0.0,1246.0,1244.0,1244.0,494.0,0.0,494.0,494.0,494.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,63.0,63.0,63.0,0.01186370849609375,0.0,0.011882781982421875,0.01186370849609375,0.01186370849609375,0.0006008148193359375,0.0,0.0006008148193359375,0.0006008148193359375,0.0006008148193359375,1.0001186370849608,0.0,1.0001188278198243,1.0001186370849608,1.0001186370849608,72.17919368475484,13.421611856301197,85.69285734072072,69.70231930773274,74.08737628351592,284.56520381665985,22.207797902871448,317.44505390182053,281.37112939191843,287.52873993520024,,,,,,191.28398409806167,10.860937801515462,210.3464426438748,190.16100494918737,193.74053449972587,0.9492757554282076,0.9122616858856593
fn_dsa,blake3,10MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,84.3490895,24.438437249999993,105.961865,79.99139299999999,86.764533,56.743783,3.5487244999999916,60.00751234999999,56.039836,57.311906,84.3490895,24.438437249999993,105.961865,79.99139299999999,86.764533,56.743783,3.5487244999999916,60.00751234999999,56.039836,57.311906,,,,,,138.912322,25.171671250000003,161.91295929999995,135.81905999999998,143.30863,52.44190449999999,3.725350750000004,54.894990549999996,51.387097,52.833048,,,,,,35.0820195,3.1575830000000025,37.933644349999994,34.739596999999996,35.467008125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4813075,0.09586275000000005,0.5905195999999999,0.462938,0.5029438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.44190449999999,3.725350750000004,54.894990549999996,51.387097,52.833048,2033.0,3.0,2037.05,2033.0,2033.0,495.0,0.0,495.0,495.0,495.0,457.0,0.0,457.0,457.0,457.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,0.0,657.0,654.0,654.0,654.0,0.0,657.0,654.0,654.0,0.019388198852539062,0.0000286102294921875,0.019426822662353516,0.019388198852539062,0.019388198852539062,0.006237030029296876,0.0,0.0062656402587890625,0.006237030029296876,0.006237030029296876,1.0001938819885254,2.861022947442393e-7,1.0001942682266236,1.0001938819885254,1.0001938819885254,71.98788110380892,13.547961184202151,85.53433500713277,69.77682544271462,73.62736864766993,285.04637573219696,26.36566841290687,316.0523168396126,281.37509585042636,287.85595872053443,,,,,,190.6873163631197,13.916392996104065,221.39011325440114,189.27547015648236,194.3597738901861,0.9517988538336669,0.9151167149368549
hmac_sha256,blake3,10MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,82.89558149999999,18.896869749999993,99.19137655,79.578564,85.665659,56.9909795,2.640918500000005,60.27957179999999,56.644180000000006,57.602943225000004,82.89558149999999,18.896869749999993,99.19137655,79.578564,85.665659,56.9909795,2.640918500000005,60.27957179999999,56.644180000000006,57.602943225000004,,,,,,139.86494549999998,21.283711249999996,156.5972158,136.46467048749997,142.590792,52.5967005,2.8439082500000055,55.6286176,52.243543,53.078349,,,,,,35.578716,2.419387999999998,37.9729365,35.197807,35.971247,,,,,,,,,,,,,,,,0.233353,0.03924875,0.29212924999999995,0.223919,0.240691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5967005,2.8439082500000055,55.6286176,52.243543,53.078349,1207.0,0.0,1209.0,1207.0,1207.0,500.0,0.0,500.0,500.0,500.0,462.0,0.0,462.0,462.0,462.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,0.011510848999023438,0.0,0.011529922485351562,0.011510848999023438,0.011510848999023438,0.000286102294921875,0.0,0.000286102294921875,0.000286102294921875,0.000286102294921875,1.0001151084899902,0.0,1.0001152992248534,1.0001151084899902,1.0001151084899902,71.4975877098604,11.554813792514423,85.23353221380705,70.13075570826481,73.27505680135853,281.0669449564168,19.2290023126331,316.53583922625677,277.99981468532354,284.10860938012416,,,,,,190.12601269480672,10.280643472517397,215.9140454844332,188.40073567472868,191.32931451189225,0.9583260354571589,0.9178179213166759
ml_dsa,blake3,10MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,83.54455949999999,24.365505499999998,107.94317185,81.61844373749999,85.256531,58.0138585,3.5540552499999905,61.79241245,57.283322,58.339548,83.54455949999999,24.365505499999998,107.94317185,81.61844373749999,85.256531,58.0138585,3.5540552499999905,61.79241245,57.283322,58.339548,,,,,,141.7729635,26.095149500000034,163.63889,138.337321,144.865241,53.2857925,3.751555500000002,57.0385299,52.701943,53.867618,,,,,,35.458620999999994,2.6079580000000036,37.90980255,34.782309850000004,35.61,,,,,,,,,,,,,,,,,,,,,0.923807,0.5204727499999999,1.8507755499999998,0.844233,0.98688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2857925,3.751555500000002,57.0385299,52.701943,53.867618,5571.0,0.0,5573.0,5571.0,5571.0,495.0,0.0,495.0,495.0,495.0,457.0,0.0,457.0,457.0,457.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,0.05312919616699219,0.0,0.053148269653320306,0.05312919616699219,0.05312919616699219,0.03155708312988281,0.0,0.03155708312988281,0.03155708312988281,0.03155708312988281,1.00053129196167,0.0,1.0005314826965332,1.00053129196167,1.00053129196167,70.53535326302895,13.846190935886852,86.50462330225668,69.02967151381745,72.28707284276526,282.0189171906957,21.538078610596017,318.1703796281789,280.8199943836001,287.49569942370624,,,,,,187.66729249000147,13.460598825514353,207.3176387576235,185.63582690524177,189.6617370542535,0.9713993850300934,0.9298426487429896
rsa_pss,blake3,10MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,84.013148,22.0994235,100.66925454999999,79.544195,87.556028,61.692682000000005,3.088568000000002,65.04775805,61.298786,62.37390802499999,84.013148,22.0994235,100.66925454999999,79.544195,87.556028,61.692682000000005,3.088568000000002,65.04775805,61.298786,62.37390802499999,,,,,,145.9471415,22.431494749999985,165.517942,140.98301199999997,149.684559,57.306247,3.185806999999997,60.116329900000004,56.884265000000006,57.7939422625,,,,,,35.1751495,2.690766249999996,37.990805099999996,34.802946,35.4933437,5.066010500000001,0.2581009999999999,5.702480350000001,5.040322387500001,5.161379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.306247,3.185806999999997,60.116329900000004,56.884265000000006,57.7939422625,1672.0,0.0,1674.0,1672.0,1672.0,496.0,0.0,496.0,496.0,496.0,458.0,0.0,458.0,458.0,458.0,522.0,0.0,524.0,522.0,522.0,384.0,0.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.0,384.0,384.0,384.0,0.0159454345703125,0.0,0.015964508056640625,0.0159454345703125,0.0159454345703125,0.003662109375,0.0,0.003662109375,0.003662109375,0.003662109375,1.000159454345703,0.0,1.0001596450805663,1.000159454345703,1.000159454345703,68.51796291222865,10.736528462597676,82.84695975218764,66.8052079565056,70.79373529580768,284.2916135826529,22.063929709738034,316.46125511048604,281.67063812877404,287.25964270284845,,,,,,174.5010675396265,9.844777196024324,194.94093145820486,173.0044930823894,175.7849780379569,,
slh_dsa,blake3,10MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,84.43310600000001,25.849193999999997,109.98825455,81.026847,86.57200103749999,1659.7583495,9.66151849999983,1672.9034576000001,1658.3364619999998,1661.2329122125,84.43310600000001,25.849193999999997,109.98825455,81.026847,86.57200103749999,1659.7583495,9.66151849999983,1672.9034576000001,1658.3364619999998,1661.2329122125,,,,,,1742.008902,29.185503250000238,1771.75747535,1737.434875,1746.958775125,1654.9481595000002,10.074678500000118,1668.2589681,1653.631926,1656.0899014125,,,,,,34.961453500000005,3.412496499999996,37.569787850000004,34.5691192875,35.411758,,,,,,,,,,,,,,,,,,,,,,,,,,1601.9108085,10.339902749999737,1617.56834795,1600.403416,1602.9604410000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.9481595000002,10.074678500000118,1668.2589681,1653.631926,1656.0899014125,11635.0,0.0,11637.0,11635.0,11635.0,496.0,0.0,496.0,496.0,496.0,458.0,0.0,458.0,458.0,458.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,0.11096000671386719,0.0,0.11097908020019531,0.11096000671386719,0.11096000671386719,0.07490158081054688,0.0,0.07490158081054688,0.07490158081054688,0.07490158081054688,1.0011096000671387,0.0,1.001109790802002,1.0011096000671387,1.0011096000671387,5.740499423314716,0.09612233950493909,5.835518479159987,5.722613844023116,5.755611415363123,286.02929802881636,28.743452875887954,316.541157360009,282.39208005431414,289.2646288571377,,,,,,6.042485400854628,0.03677349169725641,6.088533033571317,6.0381099512095116,6.04729495286728,11.93588914518069,28.879018364263153
ecdsa,blake3,1MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,9.9747835,2.0139505,11.9167846,9.369501000000001,10.226482,22.825032999999998,0.6288859999999978,23.4667358,22.746731999999998,22.921644,9.9747835,2.0139505,11.9167846,9.369501000000001,10.226482,22.825032999999998,0.6288859999999978,23.4667358,22.746731999999998,22.921644,,,,,,32.4838615,2.5569864999999936,34.9767541,31.882861,32.9314713625,18.483407,0.5386627500000003,19.096604349999996,18.402501,18.58349,,,,,,3.6060225,0.3064752500000001,3.8071850499999997,3.528738,3.6518371375,,,,,,,,,,,0.46836849999999997,0.03699399999999997,0.6139371499999999,0.459973,0.47341687499999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.483407,0.5386627500000003,19.096604349999996,18.402501,18.58349,1250.0,2.0,1252.0,1250.0,1250.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,69.0,0.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,69.0,0.0,72.0,69.0,69.0,0.11920928955078125,0.00019073486328125,0.1194000244140625,0.11920928955078125,0.11920928955078125,0.006580352783203125,0.0,0.006866455078125,0.006580352783203125,0.006580352783203125,1.0011920928955078,1.9073486328125e-6,1.0011940002441406,1.0011920928955078,1.0011920928955078,30.7845454722855,2.4742836189679878,37.830601632433634,30.351860007509046,31.289182703732397,277.3138788835221,24.448133224454295,318.94503008405997,273.8241375429596,283.0088918308886,,,,,,54.10258009591506,1.5759402071976183,85.17937365982864,53.81117461850833,54.298586233537165,0.8792534904656931,0.7970132604079886
eddsa,blake3,1MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,9.951564000000001,2.252030750000001,11.96077155,9.074492,10.3688764,22.642457500000003,0.5986487499999988,23.539864100000003,22.552179,22.7362,9.951564000000001,2.252030750000001,11.96077155,9.074492,10.3688764,22.642457500000003,0.5986487499999988,23.539864100000003,22.552179,22.7362,,,,,,32.2233765,2.4049772500000017,34.919742049999996,31.563773,32.983587,18.300534,0.6295830000000002,19.1756498,18.22132,18.3837935,,,,,,3.6129305,0.21509074999999944,3.9631331,3.5681635624999997,3.64186555,,,,,,0.22234199999999998,0.032743999999999995,0.26571585,0.217888,0.225252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.300534,0.6295830000000002,19.1756498,18.22132,18.3837935,1241.0,0.0,1243.0,1241.0,1241.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,520.0,0.0,522.0,520.0,520.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,63.0,63.0,63.0,0.11835098266601562,0.0,0.11854171752929688,0.11835098266601562,0.11835098266601562,0.006008148193359375,0.0,0.006008148193359375,0.006008148193359375,0.006008148193359375,1.0011835098266602,0.0,1.001185417175293,1.0011835098266602,1.0011835098266602,31.033517238761384,2.333130884094711,40.73358727673835,30.318109428183174,31.68189050149359,276.78363540037026,16.79363413216163,307.08626553115295,274.4800524366692,280.2382697865033,,,,,,54.64321433199619,1.8813831702232946,89.65361152827175,54.38841048238713,54.8807660476848,0.8722028402385347,0.7891276900707347
fn_dsa,blake3,1MB,sign_only,warm,100,100,0,1.0,0,0,,0.0,true,1.0,10.1680135,2.6303485,11.99337735,8.971803000000001,10.447108,22.789837,0.5885080000000045,23.952227049999998,22.723779,22.899081000000002,10.1680135,2.6303485,11.99337735,8.971803000000001,10.447108,22.789837,0.5885080000000045,23.952227049999998,22.723779,22.899081000000002,,,,,,32.632481999999996,2.92434875,35.256730899999994,31.719746,33.039471999999996,18.464632,0.4996542499999954,19.32994965,18.3892193875,18.5279892875,,,,,,3.578957,0.2814580000000002,3.8589105,3.497759,3.629967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3832435,0.029617749999999998,0.4851208,0.376807,0.387076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.464632,0.4996542499999954,19.32994965,18.3892193875,18.5279892875,2030.0,4.0,2034.0,2029.0,2031.0,494.0,0.0,494.0,494.0,494.0,457.0,0.0,457.0,457.0,457.0,520.0,0.0,522.0,520.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,3.0,657.0,654.0,654.0,654.0,3.0,657.0,654.0,654.0,0.19359588623046875,0.0003814697265625,0.19397735595703125,0.19350051879882812,0.19369125366210938,0.06237030029296875,0.000286102294921875,0.06265640258789062,0.06237030029296875,0.06237030029296875,1.0019359588623047,3.814697265625e-6,1.0019397735595703,1.0019350051879883,1.001936912536621,30.64439910529496,2.7820715770825117,38.169861350071905,30.26682750862363,31.52610364534445,279.41101291914356,22.284369307863585,311.0022856863901,275.48459806934886,284.8233681227259,,,,,,54.157597408576414,1.470467098549868,77.42210185186441,53.96344796644683,54.37928627730554,0.8832762601533347,0.7962036735193724
